p_brand,p_cate,p_image,p_mall,p_name,p_number_reviews,p_price,p_rate1star,p_rate2star,p_rate3star,p_rate4star,p_rate5star,p_rating,s_name,s_rating,s_response_rate,s_ship_ontime
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/165e1e6ec71f5b2c2235e8e48e0b8112.png_720x720q80.jpg_.webp,Non-Mall,Giá đỡ điện thoại dành cho tay cầm chơi game Bluetooth X3,17 đánh giá,19.000 ₫,1,0,0,3,13,4.6,Do Choi PC (Hà Nội),78%,98%,100%
No Brand,Thiết bị thông minh,https://filebroker-s.slatic.net/S4bdc4c0038c541808a66648b99016002d.jpg_720x720q80.jpg_.webp,Non-Mall,tay cầm Nintendo Switch Pro phiên bản 7 viên ngọc rồng Iine dragon ball nintendo switch controller pro Dragon,Không có đánh giá,655.000 ₫,0,0,0,0,0,0,TXGAMESTORE,94%,100%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/80fc6bf4879ad8bddf4f5477282d27db.jpg_720x720q80.jpg_.webp,Non-Mall,Máy Chơi Game Cầm Tay 4 Nút - Máy Chơi Game Sup 400 in 1 - Có Kết Nối Tivi,10 đánh giá,149.000 ₫,1,0,0,0,9,4.6,N2TSHOP,92%,98%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/31ab0f27b1848d383e3e0694a42840ca.png_720x720q80.jpg_.webp,Non-Mall,"[BẢO HÀNH 6 THÁNG] Tay Cầm Chơi Game Không Dây 2.4G Cho PC/ Laptop/ PS3/ Android TVbox/ Android Có Rung - Tương thích mọi loại game hiện nay, tay cầm chơi game bluetooth , tay cầm chơi game 4 nút, tay cầm chơi game điện thoại",36 đánh giá,165.000 ₫,,,,,,,Poloco,90%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/mdc/54a4d85bfc124fad60673212340f3a45.jpg_720x720q80.jpg_.webp,Non-Mall,"Nút bắn chơi game FPS GameSir F5 Falcon mini/Auto Tap khủng - Hỗ trợ PUBG Mobile, Liên Quân,..",5 đánh giá,229.000 ₫,1,0,0,0,4,4.2,Phụ Kiện Huy Linh,94%,97%,100%
Xiaomi,Thiết bị thông minh,//vn-live-05.slatic.net/p/mdc/1ac09fbbd7e03658aafa7a4b3d214658.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi Sliver Fox T1 | Tai nghe true wireless chuyên gaming dành cho game FPS (PUBG, COD, Freefire)",1 đánh giá,1.028.000 ₫,0,0,0,0,1,5.0,Gace Store - HCM,95%,88%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/1b5bf918b1c3f422de40b780acb1408f.png_720x720q80.jpg_.webp,Non-Mall,"Nút bắn PUBG Free Fire White Shark hợp kim kèm ABS màu trắng bắt nhạy cảm ứng hỗ trợ game FF, PUBG Mobile, Call of Duty",Không có đánh giá,32.000 ₫,0,0,0,0,0,0,GLV-XuyenChi,94%,96%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/8d082a107ac34d4bb859476e43aebb31.png_720x720q80.jpg_.webp,Non-Mall,G-Mix Lite - Bộ Chuyển Đổi Chơi Pubg Free Fire Chuyên Cho Android Kết Nối Có Dây Cực Mượt -Dc4196,Không có đánh giá,244.000 ₫,0,0,0,0,0,0,gucongnghe24h,88%,98%,100%
Microsoft,Thiết bị thông minh,//vn-live-05.slatic.net/p/f84bda598664c904f57fee219bf040ca.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]TAY CẦM XBOX ONE S – MÀU SPORT RED SPECIAL EDITION,Không có đánh giá,1.580.000 ₫,0,0,0,0,0,0,Gameshop Trọng Lễ,95%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/tay-game-bluetooth-newgamepad-n1-pro-1160-7394113-974e36b9a544da0ef9d0c095e834f5f3-catalog.jpg_720x720q80.jpg_.webp,Non-Mall,Tay game Bluetooth NEWGAMEPAD N1 PRO,Không có đánh giá,380.000 ₫,0,0,0,0,0,0,Longmobi,88%,Không đủ thông tin,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/original/62596a01240ba0c3b85aa18e0dbb3020.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Máy Chơi Game Box Retro G1 SUP Plus 400 in 1,2 đánh giá,135.000 ₫,1,0,0,1,0,2.5,Dientugiare_vn,83%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/6e9395278ca6fcc448a82d9bf70dca10.jpg_720x720q80.jpg_.webp,Non-Mall,"Máy Chơi Game Cầm Tay SUP MINI 400 in 1, Máy Chơi Game Sup, Máy Game Cầm Tay (Màu Ngẫu Nhiên)",104 đánh giá,20.000 ₫,,,,,,,Yumimi shop,88%,91%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/f552465d2bb0637f11d1f20e7d2c0945.png_720x720q80.jpg_.webp,Non-Mall,Tay Cầm 8Bitdo Sf30 Sn30 Pro Cho Nitendo Switch,2 đánh giá,788.086 ₫,,,,,,,Joyce Lab,90%,87%,100%
Nintendo,Thiết bị thông minh,//vn-live-05.slatic.net/p/3f79dc89d304b3ab54df7802426a3072.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Đĩa Game Animal Crossing: New Horizons Cho Nintendo Switch,10 đánh giá,1.190.000 ₫,0,0,0,0,10,5.0,Gameshop Trọng Lễ,95%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/4ecf374e521dfe954c45541944c9d815.jpg_720x720q80.jpg_.webp,Non-Mall,củ sạc Nintendo Dslite DS Lite,Không có đánh giá,80.000 ₫,0,0,0,0,0,0,TXGAMESTORE,94%,100%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/8b7e1ae53bfd96cde103c8451b9b6f7a.png_720x720q80.jpg_.webp,Non-Mall,Máy Chơi Game Cầm Tay X9 - 5.0 - 8GB X9S - 5.1 16GB X12 - 5.1 - 8GB,4 đánh giá,589.000 ₫,0,0,0,0,4,5.0,gucongnghe24h,88%,98%,100%
Xiaomi,Thiết bị thông minh,//vn-live-05.slatic.net/p/a257dc098d67d97c0165a58fe7a4f1f3.png_720x720q80.jpg_.webp,Non-Mall,[HCM]Phụ Kiện Flydigi Apex 2 | Phụ Kiện Chính Hãng Flydigi Apex 2 (Hộp Đựng Usb Wireless 2.4Ghz Nút Joystick),1 đánh giá,93.000 ₫,0,0,0,0,1,5.0,Gace Store - HCM,95%,88%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/d41c8fbc46afcbc86518822e158db0ec.png_720x720q80.jpg_.webp,Non-Mall,"[BẢO HÀNH 6 THÁNG] Máy Chơi Game Cầm Tay XYC Q8 - Màn hình màu 2,8 inch, Hỗ trợ ra Tivi , Retro Video Cầm Tay Trò Chơi Giao Diện Điều Khiển, Trò Chơi Điện Tử NES \ SNES \ MAME \ MD \ GBA XYC Q8 LX9A , 100% hàng mới, chất lượng cao",3 đánh giá,355.000 ₫,0,0,0,0,3,5.0,Poloco,90%,100%,100%
Mocute,Thiết bị thông minh,//vn-live-05.slatic.net/p/b193d596628515646b66a6ddb7e42f97.png_720x720q80.jpg_.webp,Non-Mall,Mocute 056 Tay cầm chơi game Bluetooth cho android ios chơi Liên Quân,8 đánh giá,213.000 ₫,0,0,0,0,8,5.0,Do Choi PC (Hà Nội),78%,98%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/5e2a62f3e55fa59501de106de847851a.jpg_720x720q80.jpg_.webp,Non-Mall,Tay cầm chơi game không dây 2.4Ghz GP-G103a + otg android,23 đánh giá,120.870 ₫,1,0,1,2,19,4.7,hcm goodprice,89%,86%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/373483e5be7f92353ff70bbe129c206c.jpg_720x720q80.jpg_.webp,Non-Mall,Đĩa Game PS4: Bloodborne - hệ US,6 đánh giá,590.000 ₫,0,0,0,0,6,5.0,GameStation.vn,99%,80%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/80d4e1f4f55246af501eed90ffecf16c.jpg_720x720q80.jpg_.webp,Non-Mall,Máy chơi game cầm tay điện tử 4 nút - Máy chơi game kiêm pin sạc dự phòng 8000mAH - Pin sạc dự phòng máy game đa năng Máy pin sạc dự phòng game cao cấp 2 in 1,32 đánh giá,272.020 ₫,,,,,,,Aspor,85%,78%,100%
Xiaomi,Thiết bị thông minh,//vn-live-05.slatic.net/p/mdc/c90b3cdd340914a47318c4c597a0f648.png_720x720q80.jpg_.webp,Non-Mall,"Memo AK-PAD06 | Bộ tay cầm 4 nút dành cho iPad, Tablet",Không có đánh giá,154.000 ₫,0,0,0,0,0,0,Gace Store - HCM,95%,88%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/b35063aae88dc9a6f4497e4623a95909.jpg_720x720q80.jpg_.webp,Non-Mall,Găng tay cảm ứng chơi game mobile chất liệu sợi bạc,Không có đánh giá,6.305 ₫,,,,,,,TKG Store,92%,96%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/424a25d4a2ff1872d7b140d7396d62dc.jpg_720x720q80.jpg_.webp,Non-Mall,"Găng tay chơi game Mobile - Chống mồ hôi tay, tăng độ nhạy cảm ứng.",Không có đánh giá,6.500 ₫,,,,,,,*******vnstore98,,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/b3da34cbecf04b2d5b9b03d2da72bd14.png_720x720q80.jpg_.webp,Non-Mall,Găng tay chơi game chuyên dụng ff MEMO sợi bạc cao cấp chống mồ hôi co giãn tốt tăng độ nhạy cảm ứng,2 đánh giá,2.456 ₫,0,0,0,0,2,5.0,Shop Đồng Hồ Phụ Kiện Cao Cấp,92%,99%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/ac03d767aa33955580a951cc4792700c.jpg_720x720q80.jpg_.webp,Non-Mall,"🔥Trợ Ship🔥 Găng tay chơi game ff, Pubg, Liên Quân, Bao Tay Chơi Game Chống Mồ Hôi, Siêu Nhạy",Không có đánh giá,1.000 ₫,0,0,0,0,0,0,Tạp_hóa_giá_sỉ,96%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/68aa937b053ad47d4a5a1a24e388068e.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi JOYONE | Tay cầm chơi game bluetooth, gamepad cho iphone, ipad chơi game liên quân, pubg",3 đánh giá,509.000 ₫,0,0,0,0,3,5.0,JOYTEK,97%,100%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/4bac60c4cc0b6cbd4c6e6c3d64d73853.jpg_720x720q80.jpg_.webp,Non-Mall,"Máy chơi game cầm tay Powkiddy Q90, giả lập 12 hệ game retro, ps1,nes,... màn hình 3.0 inch IPS",Không có đánh giá,850.000 ₫,,,,,,,Game X - Máy Chơi Game,,87%,Không đủ thông tin
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/9431bf007df3c4a709474d487a9d7562.jpg_720x720q80.jpg_.webp,Non-Mall,DÒNG MÁY CHƠI GAME CAO CẤP - MÁY CHƠI GAME GIA ĐÌNH TÍCH HỢP 600 TRÒ CHƠI CÓ SẴN 4 NÚT CỔNG KẾT NỐI AV,Không có đánh giá,275.000 ₫,0,0,0,0,0,0,Shop Máy Chơi Game Cầm Tay,,100%,100%
No Brand,Thiết bị thông minh,https://filebroker-s.slatic.net/S5e8baeced7cf47b6834c24f78f9bd5b56.jpg_720x720q80.jpg_.webp,Non-Mall,"Bao tay chơi game , bao ngón tay chống mồ hôi tay cho game mobile , pubg , liên minh tốc chiến , liên quân",Không có đánh giá,5.000 ₫,0,0,0,0,0,0,kiều ngân shop 1626849408,,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/076d5d80dc07178ae11a8678a44752ec.jpg_720x720q80.jpg_.webp,Non-Mall,Thế Hệ Mới Máy chơi game cầm tay PS 600 Game kết nối AV Hình Ảnh HD,Không có đánh giá,275.000 ₫,0,0,0,0,0,0,Shop Máy Chơi Game Cầm Tay,,100%,100%
No Brand,Thiết bị thông minh,https://cf.shopee.vn/file/e691e630dfae56bce8d84101d3aaa476,Non-Mall,[HCM]Bộ 2 Nút Bấm Cơ R11 Chốt Vặn Trên Điện Thoại Hỗ Trợ Chơi Game PUBG Mobile Ros Mobile bản nâng cấp,Không có đánh giá,34.000 ₫,0,0,0,0,0,0,HspCar,,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/b474742bcce5d48f63b4a38abdcde837.jpg_720x720q80.jpg_.webp,Non-Mall,Tay Cầm Chơi Game Không Dây 2.4G Cho PC Laptop Điện Thoại TV Android TV Box Game Stick PS3 Android Phone,Không có đánh giá,424.370 ₫,0,0,0,0,0,0,VNStore66,,100%,100%
No Brand,Thiết bị thông minh,https://cf.shopee.vn/file/147f8ec1946899753c5190930f1fcf97,Non-Mall,"Đôi Bao tay / găng tay chống mồ hôi chơi game PUBG, Call of Duty, ROS, Free Fire h007",Không có đánh giá,45.000 ₫,0,0,0,0,0,0,V7MEN,,Không đủ thông tin,Không đủ thông tin
No Brand,Thiết bị thông minh,https://filebroker-s.slatic.net/S32cb578b459347aba11a9e839bc6921ao.jpg_720x720q80.jpg_.webp,Non-Mall,máy bắn vòng nước có dây đeo cho bé màu kẹo ngọt,Không có đánh giá,31.000 ₫,0,0,0,0,0,0,Lehieu1990,,Không đủ thông tin,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/998084c571a19578bcd01aaf8aed1c55.jpg_720x720q80.jpg_.webp,Non-Mall,Máy chơi game box 500 in 1 bản plus cao cấp ( có bản 1 người và 2 người chơi ),Không có đánh giá,421.359 ₫,0,0,0,0,0,0,VN064,,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/7a9480ef569fb1400e44a6a580eb78ec.jpg_720x720q80.jpg_.webp,Non-Mall,Máy Chơi Game Stick cảm biến thông minh 4K-Y2 30 trò chơi thể thao + 800 trò chơi 4 nút cổ điển tặng thẻ nhớ 32gb,Không có đánh giá,401.867 ₫,,,,,,,VN064,,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/39b1352a615805f1a94dd384d2be9983.jpg_720x720q80.jpg_.webp,Non-Mall,Thẻ Nhớ Máy Chơi Game Stick PS 3000 - 32G Tích Hợp 3500 Game Và Thẻ 64G Tích Hợp 10000 Game - Bảo Hành 6 Tháng,Không có đánh giá,422.839 ₫,0,0,0,0,0,0,VN064,,100%,100%
No Brand,Thiết bị thông minh,//my-live-05.slatic.net/p/318f47e576263913b2952a09200373b7.jpg_720x720q80.jpg_.webp,Non-Mall,1 Bộ Điều Khiển Wii U Tay Cầm Điều Khiển Tương Tự Kép Bluetooth Có Thể Sạc Lại Không Dây Tay Cầm Chơi Game Cho Wii U Pro Với Cáp Sạc USB,Không có đánh giá,268.000 ₫,,,,,,,alphab,88%,91%,95%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/bae058ec7a877380742f9b891a2775c8.jpg_720x720q80.jpg_.webp,Non-Mall,Máy chơi game 638 - 620 trò không dây tiện lợi kết nối cổng hdmi - máy phiên bản 2020 - Bộ máy chơi game senvangshop,Không có đánh giá,665.089 ₫,0,0,0,0,0,0,VN064,,100%,100%
Nintendo,Thiết bị thông minh,https://filebroker-s.slatic.net/Sc6346f8fd4c2405887b65454305c04bdF.jpg_720x720q80.jpg_.webp,Non-Mall,Băng game Iron Sword NES,Không có đánh giá,150.000 ₫,0,0,0,0,0,0,Retro Gamer Girl,,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/a77acc8261032f0551edcec1ecb5a6a7.jpg_720x720q80.jpg_.webp,Non-Mall,"Bao tay chơi game sợi bạc GLV, Găng tay chơi FF, PUBG, Liên quân Mobile chuyên nghiệp, chống ra mồ hôi tay, tăng nhạy 3 lần",73 đánh giá,14.330 ₫,2,0,1,9,61,4.7,GLV Gaming,92%,98%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/f1621f4762ded69aac21fdb8f288ac48.jpg_720x720q80.jpg_.webp,Non-Mall,NÚT BẮN PUBG MÔ PHỎNG PHI THUYỀN CỰC KÌ NHẠY VÀ NHẸ,448 đánh giá,25.000 ₫,16,6,18,25,383,4.7,Phụ kiện game giá rẻ,94%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/638df30599150d22ae0ad10f067dad99.png_720x720q80.jpg_.webp,Non-Mall,"Bao Tay Chơi Game FF 2 Ngón Chống Mồ Hôi, Cảm Ứng Mượt - Găng Tay Chơi Game Pubg, FF, Liên Quân Giá Rẻ",13 đánh giá,5.000 ₫,1,0,1,2,9,4.4,PhukienTimi,91%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/c9b44a53f1c9d76953f82a312630236c.png_720x720q80.jpg_.webp,Non-Mall,Bộ Bao 2 Ngón Tay Chuyên Dụng Chơi Game Mobile Chống Ra Mồ Hôi Tay,5 đánh giá,7.020 ₫,0,0,0,1,4,4.8,vợ yêu,95%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/59326a2b70c11780179528efca93f8ad.jpg_720x720q80.jpg_.webp,Non-Mall,"Bao tay chơi game, bao ngón tay chống mồ hôi tay cho game mobile , pubg, freefire, liên quân, liên minh tốc chiến, cod ( chọn phân loại 1 cái hoặc 1 cặp )",3000 đánh giá,6.000 ₫,64,31,65,211,2629,4.8,Phụ kiện game giá rẻ,94%,100%,100%
SONY,Thiết bị thông minh,//vn-live-05.slatic.net/p/e6621aa1b8964a636200ef84429aa80f.jpg_720x720q80.jpg_.webp,Non-Mall,"Tay cầm chơi game Ps4 Slim Pro chính hãng nhiều màu, tay cầm chơi game ps4 dualshock",8 đánh giá,650.000 ₫,0,0,0,0,8,5.0,Boxx Shop,94%,95%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/6b9dcd1e7ce14e92be446f9f7c09aecb.jpg_720x720q80.jpg_.webp,Non-Mall,"Quạt tản nhiệt điện thoại đa sắc RGB, Đế tản nhiệt điện thoại sò lạnh làm mát siêu nhanh- TẶNG BỘ BAO TAY GAME THỦ CHUYÊN NGHIỆP, Quạt làm mát kiểu dáng gamer Công nghệ Châu Âu cực hot",43 đánh giá,270.000 ₫,0,0,1,0,42,5.0,STech VN,92%,100%,100%
ZIYOU LANG,Thiết bị thông minh,//vn-live-05.slatic.net/p/35ffb7ecf971592cf1fc5cf26e3d2f75.jpg_720x720q80.jpg_.webp,Mall,"[ THẾ HỆ 4 ] Flydigi Wasp Feelers 4 Găng tay chơi game Mobile siêu nhạy, siêu co dãn, siêu mỏng nhẹ như chơi tay trần, Bao tay chơi Game, Ngón tay chơi game - Hãng phân phối chính thức",130 đánh giá,71.700 ₫,9,1,6,5,109,4.6,Thế Giới Gaming,89%,53%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/55659fb94ac0461e7f0d408289160bab.jpg_720x720q80.jpg_.webp,Non-Mall,"Găng tay chơi gamer,Bao tay chơi game 2 ngón,Găng tay chơi game chuyên nghiệp chống mồ hôi tay siêu mượt chuyên dụng dành cho game thủ",3 đánh giá,8.000 ₫,,,,,,,Bùi Linh Store,90%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/original/4e61e48c95ba432a4704f5554007fd13.jpg_720x720q80.jpg_.webp,Non-Mall,Pin Cho Máy Game PSP Sony Playstation Portable PSP1000/ 2000/ 3000,41 đánh giá,175.000 ₫,3,0,3,0,35,4.6,PIRATE-COIL,92%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/74ef4f7f85d67ee92934f3af3643fe14.jpg_720x720q80.jpg_.webp,Non-Mall,"Quạt tản nhiệt điện thoại Gaming RGB, Quạt làm mát có sò lạnh tản nhiệt siêu nhanh - TẶNG BỘ BAO TAY GAME THỦ CHUYÊN NGHIỆP, Đế Tản Nhiệt Điện Thoại Công nghê châu Âu, đa sắc màu kiểu dáng gamer cực hot",20 đánh giá,260.000 ₫,0,0,0,1,19,5.0,vntechmart,93%,91%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/69eed723dc327d73c7f678174b251916.png_720x720q80.jpg_.webp,Non-Mall,Bao tay chơi game [Siêu nhạy] Bao tay chơi game Memo sợi Cacbon siêu mỏng - kiềm mồ hôi,7 đánh giá,19.000 ₫,0,0,0,2,5,4.7,Delin Decor,100%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/20d3a47696aa3dd260a00291eeaf3000.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Nút bấm cơ chơi game pubg chicken king III,29 đánh giá,8.000 ₫,3,0,2,0,24,4.4,Phân phối T&C - Phụ kiện Thảo Ttrinh,91%,88%,100%
SONY,Thiết bị thông minh,//vn-live-05.slatic.net/p/a4539476df310551a804964783c04b14.jpg_720x720q80.jpg_.webp,Non-Mall,"Tay Cầm PS5 Dualsense, tay cầm Playstation 5 chính hãng",5 đánh giá,1.630.000 ₫,,,,,,,Boxx Shop,94%,95%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/f0c6edb690ccae35cfa53921f3de01c7.jpg_720x720q80.jpg_.webp,Non-Mall,**FreeShip** Điện tử 4 nút + băng 500 game không lặp,26 đánh giá,350.000 ₫,0,0,0,3,23,4.9,Thái.Bình,92%,100%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/9895373cfb0acd34698f6dc28f81727e.jpg_720x720q80.jpg_.webp,Non-Mall,Máy game băng nhựa Mario Tích hợp 16 Game trong máy,8 đánh giá,210.000 ₫,0,0,0,0,8,5.0,AN -ANSHOP,93%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/244c13452ff8500718890c5bb7fa6177.jpg_720x720q80.jpg_.webp,Non-Mall,"Meiying M1 Pro | Bộ chuyển đổi game chơi PUBG Mobile, Free Fire, COD",5 đánh giá,201.000 ₫,,,,,,,TKG Store,92%,96%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/original/4e61e48c95ba432a4704f5554007fd13.jpg_720x720q80.jpg_.webp,Non-Mall,"Pin Cho Máy Chơi Game PSPSony Playstation Portable - PSP1000, PSP2000, PSP3000000",4 đánh giá,185.000 ₫,0,0,0,1,3,4.8,ALL-Store,96%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/e3f3295b4978b8a2707d99881a7daa85.jpg_720x720q80.jpg_.webp,Non-Mall,"Máy chơi game Điện Tử 4 nút  Game Stick  4k, Tặng thẻ Nhớ TF 32Gb - Bảo hành 12 tháng",1 đánh giá,676.000 ₫,0,0,0,0,1,5.0,thanh store 1599656023,95%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/4fcbf10e380965799599334f510d5f08.png_720x720q80.jpg_.webp,Non-Mall,[HCM]Máy Chơi Game 4 Nút GameStation IB Tích Hợp 600 Games - Phiên bản AV,17 đánh giá,349.000 ₫,0,0,0,1,16,4.9,GAME 1992,100%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/5f777615750e60aa660efb7d5654d61f.jpg_720x720q80.jpg_.webp,Non-Mall,Máy chơi game cổ điển trên Tivi cổng AV 600 trò Tăng 2 bộ tay game cho 2 người rẻ hơn nhiều máy chơi game,2 đánh giá,275.000 ₫,0,0,0,0,2,5.0,COCA SHOP TECHNOLOGY,90%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/46f29b8dc467da88a2fe5dd6204103e9.jpg_720x720q80.jpg_.webp,Non-Mall,[HCM]Bao tay ngón cho điện thoại máy tính bảng chơi game FF PUBG Liên Quân Mobile...,708 đánh giá,4.850 ₫,21,8,9,48,622,4.8,linhkiensgstore,97%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/b35063aae88dc9a6f4497e4623a95909.jpg_720x720q80.jpg_.webp,Non-Mall,Găng tay cảm ứng chơi game mobile chất liệu sợi bạc,Không có đánh giá,6.305 ₫,0,0,0,0,0,0,TKG Store,92%,96%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/ac38c08fbc543abd554f3a617499cb7b.jpg_720x720q80.jpg_.webp,Non-Mall,"01 Đôi găng tay bảo ngón tay cái dùng cho màn hình cảm ứng, chống mồ hôi, giá tốt - INTL",261 đánh giá,6.000 ₫,15,5,9,20,212,4.6,Đồ chơi Công Nghệ Hãng,92%,Không đủ thông tin,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/1bad2668a192151e440d8891f0f8aeba.jpg_720x720q80.jpg_.webp,Non-Mall,Bộ 2 Nút Bấm Chơi Game PUBG ROS Dòng E9 Cảm Ứng Đỏ hoặc Bạc Trên Điện Thoại,264 đánh giá,29.910 ₫,18,6,14,17,209,4.5,Chammart - Phụ Kiện Thông Minh,87%,58%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/b3da34cbecf04b2d5b9b03d2da72bd14.png_720x720q80.jpg_.webp,Non-Mall,Găng tay chơi game chuyên dụng ff MEMO sợi bạc cao cấp chống mồ hôi co giãn tốt tăng độ nhạy cảm ứng,2 đánh giá,2.456 ₫,0,0,0,0,2,5.0,Shop Đồng Hồ Phụ Kiện Cao Cấp,92%,99%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/424a25d4a2ff1872d7b140d7396d62dc.jpg_720x720q80.jpg_.webp,Non-Mall,"Găng tay chơi game Mobile - Chống mồ hôi tay, tăng độ nhạy cảm ứng.",Không có đánh giá,6.500 ₫,0,0,0,0,0,0,*******vnstore98,,100%,100%
Memo,Thiết bị thông minh,//vn-live-05.slatic.net/p/adff3b6d6b9b866158711456baf8acfe.jpg_720x720q80.jpg_.webp,Non-Mall,Quạt tản nhiệt điện thoại có sò lạnh chính hãng Memo DL03 hỗ trợ cổng sạc Type C,13 đánh giá,222.660 ₫,,,,,,,Phụ kiện Pico,92%,97%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/c1b50d70c230b695758d0d5446c49492.jpg_720x720q80.jpg_.webp,Non-Mall,Máy chơi game POWER GAME 416 Games - Máy chơi game kiêm PIN sạc dự phòng dung lượng 8000mAh,177 đánh giá,305.000 ₫,5,2,6,11,153,4.7,Time Store 18,88%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/ac03d767aa33955580a951cc4792700c.jpg_720x720q80.jpg_.webp,Non-Mall,"🔥Trợ Ship🔥 Găng tay chơi game ff, Pubg, Liên Quân, Bao Tay Chơi Game Chống Mồ Hôi, Siêu Nhạy",Không có đánh giá,1.000 ₫,0,0,0,0,0,0,Tạp_hóa_giá_sỉ,96%,100%,100%
No Brand,Thiết bị thông minh,//vn-live-05.slatic.net/p/68aa937b053ad47d4a5a1a24e388068e.jpg_720x720q80.jpg_.webp,Non-Mall,"Flydigi JOYONE | Tay cầm chơi game bluetooth, gamepad cho iphone, ipad chơi game liên quân, pubg",3 đánh giá,509.000 ₫,0,0,0,0,3,5.0,JOYTEK,97%,100%,100%
OEM,Thiết bị thông minh,//vn-live-05.slatic.net/p/8009730999d94a508a22c2ec8bffb611.jpg_720x720q80.jpg_.webp,Non-Mall,Combo Bộ chuyển đổi bàn phím chuột miyeng m1 dùng cho điện thoại Android/IOS chơi game Pubg Mobile Kết Nối Bluetooth 5.0 hỗ trợ tất cả các loại chipset ( mediatek ) giá rẻ,Không có đánh giá,699.000 ₫,0,0,0,0,0,0,gucongnghe24h,88%,98%,100%
